"shortlet_name","shortlet_url","shortlet_Address","shortlet_Price"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-4JQKR","Oniru Victoria Island Lagos","75,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-1HENN","Ikate Lekki Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-9JFCW","Ikate Lekki Lagos","130,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-3GKLB","Ikate Lekki Lagos","75,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-0JASC","Ikota Lekki Lagos","200,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-1HYVL","Lekki Phase 1 Lekki Lagos","55,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-5JBJQ","Ikota Lekki Lagos","25,000/day"
"3 BEDROOM HOUSE FOR RENT","https://www.propertypro.ng/property/3-bedroom-house-for-rent-banana-island-estate-ikoyi-lagos-5KDDL","Banana Island Estate, Ikoyi Lagos",""
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-2JXCZ","Oniru Victoria Island Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7JXHR","Oniru Victoria Island Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-bourdillon-ikoyi-lagos-9JYUA","Bourdillon Ikoyi Lagos","300,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-2KANK","Ikate Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4HZEX","Lekki Phase 1 Lekki Lagos","130,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-6HZEX","Lekki Phase 1 Lekki Lagos","120,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-7HZEX","Lekki Phase 1 Lekki Lagos","55,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-3HZJG","Ikate Lekki Lagos","95,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-8JASD","Ikota Lekki Lagos","130,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-4JATY","Ikota Lekki Lagos","120,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-3JBJP","Lekki Phase 1 Lekki Lagos","80,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5JFCW","Ikate Lekki Lagos","85,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-6JFCW","Banana Island Ikoyi Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-0JFZH","Ikate Lekki Lagos","85,000/day"
"5 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-shortlet-lekki-lagos-9JPRJ","Lekki Lagos","170,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5HXRZ","Ikate Lekki Lagos","85,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-2HSYQ","Oniru Victoria Island Lagos","100,000/day"
"5 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-house-for-shortlet-off-freedom-way-lekki-lekki-phase-1-lekki-lagos-6HYKA","Off Freedom Way Lekki Lekki Phase 1 Lekki Lagos","350,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-4JSPW","Ikota Lekki Lagos","35,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-parkview-estate-ikoyi-lagos-6JKME","Parkview Estate Ikoyi Lagos","150,000/year"
"FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/flat-apartment-for-shortlet-chevron-lekki-lagos-1GWLY","Chevron Lekki Lagos","130,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-mijl-ikate-lekki-lagos-6KMFW","Mijl Ikate Lekki Lagos","75,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-osapa-london-lekki-lagos-6GXPF","Osapa London Lekki Lagos","185,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-banana-island-ikoyi-lagos-3HCFL","Banana Island Ikoyi Lagos","250,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-akoka-yaba-lagos-0HMRM","Akoka Yaba Lagos","20,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-pedro-phase-1-gbagada-lagos-6FUDJ","Pedro Phase 1 Gbagada Lagos","20,000"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-millenuim-ups-gbagada-lagos-2KKCD","Millenuim Ups Gbagada Lagos","130,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-first-unity-estate-badore-ajah-lagos-1JXBD","First Unity Estate Badore Ajah Lagos","40,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-9HLTJ","Lekki Lagos","95,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-5HLTR","Osapa London Lekki Lagos","85,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5HLWW","Lekki Phase 1 Lekki Lagos","80,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-4HLWX","Banana Island Ikoyi Lagos","90,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-6HMTN","Lekki Lagos","130,000/day"
"5 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/5-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6HNNZ","Ikate Lekki Lagos","250,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-2GKPP","Ikate Lekki Lagos","60,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-4GKRN","Lekki Phase 1 Lekki Lagos","55,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-omole-phase-2-ikeja-lagos-6GKSB","Omole Phase 2 Ikeja Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-gra-ikeja-lagos-3GKSC","Ikeja Gra Ikeja Lagos","185,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-3GKSM","Lekki Phase 1 Lekki Lagos","95,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-6GKLM","Lekki Phase 1 Lekki Lagos","55,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-0GKPL","Ikate Lekki Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-8HDSF","Victoria Island Lagos","20,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-7HDWG","Banana Island Ikoyi Lagos","180,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-gra-ikeja-lagos-8HNUY","Ikeja Gra Ikeja Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-1004-victoria-island-lagos-8HPYR","1004 Victoria Island Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-lagos-2HZET","Ikeja Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-7HZPM","Victoria Island Lagos","140,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-3JDYE","Ikate Lekki Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-lagos-1JEAQ","Lekki Lagos","110,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-osapa-london-lekki-lagos-4JLNF","Osapa London Lekki Lagos","80,000/day"
"4 BEDROOM HOUSE FOR RENT","https://www.propertypro.ng/property/4-bedroom-house-for-rent-extension-diplomatic-zone-asokoro-abuja-7KKSF","Extension Diplomatic Zone Asokoro Abuja",""
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-lagos-3JEAQ","Lekki Lagos","80,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-8JEHN","Phase 1, Lekki Lagos","140,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-2JEHP","Phase 1, Lekki Lagos","140,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-7JELJ","Lekki Phase 1 Lekki Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-4JFGK","Lekki Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-lekki-lagos-9JFHP","Lekki Lagos","120,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-0JFMR","Ikate Lekki Lagos","90,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-5JYNT","Phase 1, Lekki Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-3JYNU","Phase 1, Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4JXSR","Ikate Lekki Lagos","120,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikate-lekki-lagos-0HRQR","Ikate Lekki Lagos","150,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikate-lekki-lagos-6HTAE","Ikate Lekki Lagos","140,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-akoka-yaba-lagos-7FCJD","Akoka Yaba Lagos","30,000"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-ikeja-gra-ikeja-lagos-8FJFC","Ikeja Gra Ikeja Lagos","130,000"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-6KDQR","Lekki Phase 1 Lekki Lagos","85,000/day"
"6 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/6-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-5GKLL","Lekki Phase 1 Lekki Lagos","300,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-0JYNU","Phase 1, Lekki Lagos","70,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-lagos-4HXRZ","Ikeja Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-lagos-6HZUF","Lekki Lagos","80,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-vgc-lekki-lagos-8JNNR","Vgc Lekki Lagos","40,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-phase-1-lekki-lagos-5JNPT","Phase 1, Lekki Lagos","65,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-lekki-lagos-4JPNT","Lekki Lagos","130,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-lekki-lagos-6JPNT","Lekki Lagos","130,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-lagos-6HPQN","Lekki Lagos","90,000/day"
"4 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-house-for-shortlet-ikate-lekki-lagos-0HRYU","Ikate Lekki Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-2HYVL","Banana Island Ikoyi Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-lagos-5HZES","Ikeja Lagos","150,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikeja-lagos-9HZES","Ikeja Lagos","150,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-lagos-1JPNU","Lekki Lagos","150,000/day"
"3 BEDROOM HOUSE FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-house-for-shortlet-ikate-lekki-lagos-8GSLV","Ikate Lekki Lagos","95,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-2HENQ","Banana Island Ikoyi Lagos","170,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4HEQT","Ikate Lekki Lagos","1,300,000/month"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-3HFLH","Victoria Island Lagos","25,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-1HFLK","Victoria Island Lagos","600,000/month"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-lekki-phase-1-lekki-lagos-6JELK","Lekki Phase 1 Lekki Lagos","140,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-1GQSG","Oniru Victoria Island Lagos","150,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-6GRVT","Oniru Victoria Island Lagos","20,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-5GSCQ","Ikate Lekki Lagos","80,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-6HLTH","Oniru Victoria Island Lagos","75,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8GKGN","Ikate Lekki Lagos","65,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-parkview-estate-ikoyi-lagos-2GKLG","Parkview Estate Ikoyi Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-eko-atlantic-victoria-island-lagos-2HVFT","Eko Atlantic Victoria Island Lagos",""
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8GKNQ","Ikate Lekki Lagos","140,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-2HPCP","Banana Island Ikoyi Lagos","150,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-2HPPV","Ikate Lekki Lagos","120,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-6HPPV","Ikate Lekki Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-1HPPW","Oniru Victoria Island Lagos","120,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-victoria-island-lagos-7GKRV","Victoria Island Lagos","140,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8GKSJ","Ikate Lekki Lagos","65,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-7GQSD","Oniru Victoria Island Lagos","85,000,000/day"
"2 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/2-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-4HXRS","Ikate Lekki Lagos","90,000/day"
"4 BEDROOM HOUSE FOR SALE","https://www.propertypro.ng/property/4-bedroom-house-for-sale-ikoyi-lagos-9JDCP","Ikoyi Lagos",""
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-banana-island-ikoyi-lagos-4HYUP","Banana Island Ikoyi Lagos","150,000/day"
"1 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/1-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-0HYUQ","Oniru Victoria Island Lagos","65,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-oniru-victoria-island-lagos-2HYVG","Oniru Victoria Island Lagos","160,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikoyi-sw-ikoyi-lagos-4HRNG","Ikoyi S.w Ikoyi Lagos","200,000/day"
"3 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/3-bedroom-flat-apartment-for-shortlet-ikate-lekki-lagos-8HSPS","Ikate Lekki Lagos","80,000/day"
"4 BEDROOM FLAT / APARTMENT FOR SHORTLET","https://www.propertypro.ng/property/4-bedroom-flat-apartment-for-shortlet-ikota-lekki-lagos-4JBJN","Ikota Lekki Lagos","180,000/day"
